acquisition_function,dataset_name,model_name,mean_and_stats_for_last_iter,cycle,budget
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.6924884404723114, 'Precision_std': 0.16958976570896664, 'Recall_mean': 0.4961174242424242, 'Recall_std': 0.18749705066040742, 'F1-score_mean': 0.5541488362093177, 'F1-score_std': 0.15879744060346881, 'Accuracy_mean': 0.9167610792610793, 'Accuracy_std': 0.025753185441478605, 'Labelled Samples_mean': 168.0, 'Labelled Samples_std': 0.0}",4,40
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9285714285714286, 'Precision_std': nan, 'Recall_mean': 0.40625, 'Recall_std': nan, 'F1-score_mean': 0.5652173913043478, 'F1-score_std': nan, 'Accuracy_mean': 0.9326599326599326, 'Accuracy_std': nan, 'Labelled Samples_mean': 158.0, 'Labelled Samples_std': nan}",3,40
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.75, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4090909090909091, 'F1-score_std': nan, 'Accuracy_mean': 0.9124579124579124, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.3529411764705882, 'Precision_std': nan, 'Recall_mean': 0.1875, 'Recall_std': nan, 'F1-score_mean': 0.2448979591836734, 'F1-score_std': nan, 'Accuracy_mean': 0.8754208754208754, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.375, 'Precision_std': nan, 'Recall_mean': 0.1875, 'Recall_std': nan, 'F1-score_mean': 0.25, 'F1-score_std': nan, 'Accuracy_mean': 0.8787878787878788, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9444444444444444, 'Precision_std': nan, 'Recall_mean': 0.53125, 'Recall_std': nan, 'F1-score_mean': 0.6799999999999999, 'F1-score_std': nan, 'Accuracy_mean': 0.9461279461279462, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.8461538461538461, 'Precision_std': nan, 'Recall_mean': 0.34375, 'Recall_std': nan, 'F1-score_mean': 0.4888888888888889, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.6666666666666666, 'Precision_std': nan, 'Recall_mean': 0.125, 'Recall_std': nan, 'F1-score_mean': 0.2105263157894736, 'F1-score_std': nan, 'Accuracy_mean': 0.898989898989899, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4390243902439024, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 148.0, 'Labelled Samples_std': nan}",2,30
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 148.0, 'Labelled Samples_std': nan}",2,30
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.15625, 'Recall_std': nan, 'F1-score_mean': 0.2702702702702703, 'F1-score_std': nan, 'Accuracy_mean': 0.9090909090909092, 'Accuracy_std': nan, 'Labelled Samples_mean': 148.0, 'Labelled Samples_std': nan}",2,30
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4390243902439024, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 158.0, 'Labelled Samples_std': nan}",3,40
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.25, 'Recall_std': nan, 'F1-score_mean': 0.4, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 158.0, 'Labelled Samples_std': nan}",3,40
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.125, 'Recall_std': nan, 'F1-score_mean': 0.2222222222222222, 'F1-score_std': nan, 'Accuracy_mean': 0.9057239057239056, 'Accuracy_std': nan, 'Labelled Samples_mean': 158.0, 'Labelled Samples_std': nan}",3,40
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9090909090909092, 'Precision_std': nan, 'Recall_mean': 0.3125, 'Recall_std': nan, 'F1-score_mean': 0.4651162790697674, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.15625, 'Recall_std': nan, 'F1-score_mean': 0.2702702702702703, 'F1-score_std': nan, 'Accuracy_mean': 0.9090909090909092, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 178.0, 'Labelled Samples_std': nan}",5,60
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4285714285714286, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.25, 'Recall_std': nan, 'F1-score_mean': 0.4, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,70
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9444444444444444, 'Precision_std': nan, 'Recall_mean': 0.53125, 'Recall_std': nan, 'F1-score_mean': 0.6799999999999999, 'F1-score_std': nan, 'Accuracy_mean': 0.9461279461279462, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.8461538461538461, 'Precision_std': nan, 'Recall_mean': 0.34375, 'Recall_std': nan, 'F1-score_mean': 0.4888888888888889, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.6666666666666666, 'Precision_std': nan, 'Recall_mean': 0.125, 'Recall_std': nan, 'F1-score_mean': 0.2105263157894736, 'F1-score_std': nan, 'Accuracy_mean': 0.898989898989899, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9444444444444444, 'Precision_std': nan, 'Recall_mean': 0.53125, 'Recall_std': nan, 'F1-score_mean': 0.6799999999999999, 'F1-score_std': nan, 'Accuracy_mean': 0.9461279461279462, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.8461538461538461, 'Precision_std': nan, 'Recall_mean': 0.34375, 'Recall_std': nan, 'F1-score_mean': 0.4888888888888889, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.6666666666666666, 'Precision_std': nan, 'Recall_mean': 0.125, 'Recall_std': nan, 'F1-score_mean': 0.2105263157894736, 'F1-score_std': nan, 'Accuracy_mean': 0.898989898989899, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9444444444444444, 'Precision_std': nan, 'Recall_mean': 0.53125, 'Recall_std': nan, 'F1-score_mean': 0.6799999999999999, 'F1-score_std': nan, 'Accuracy_mean': 0.9461279461279462, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.8461538461538461, 'Precision_std': nan, 'Recall_mean': 0.34375, 'Recall_std': nan, 'F1-score_mean': 0.4888888888888889, 'F1-score_std': nan, 'Accuracy_mean': 0.9225589225589226, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.6666666666666666, 'Precision_std': nan, 'Recall_mean': 0.125, 'Recall_std': nan, 'F1-score_mean': 0.2105263157894736, 'F1-score_std': nan, 'Accuracy_mean': 0.898989898989899, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9222222222222223, 'Precision_std': 0.031426968052735454, 'Recall_mean': 0.5383522727272727, 'Recall_std': 0.010044130414581612, 'F1-score_mean': 0.679622641509434, 'F1-score_std': 0.0005336654952350358, 'Accuracy_mean': 0.9444444444444444, 'Accuracy_std': 0.0023808309130859684, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7445054945054945, 'Precision_std': 0.1437524774939684, 'Recall_mean': 0.30823863636363635, 'Recall_std': 0.05022065207290822, 'F1-score_mean': 0.43593380614657207, 'F1-score_std': 0.0748897962107738, 'Accuracy_mean': 0.9124579124579124, 'Accuracy_std': 0.014284985478516086, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7916666666666666, 'Precision_std': 0.1767766952966369, 'Recall_mean': 0.3958333333333333, 'Recall_std': 0.3830161731427132, 'F1-score_mean': 0.4912280701754385, 'F1-score_std': 0.396972228034553, 'Accuracy_mean': 0.9276094276094276, 'Accuracy_std': 0.04047412552246233, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4285714285714286, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.25, 'Recall_std': nan, 'F1-score_mean': 0.4, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,30
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4285714285714286, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.25, 'Recall_std': nan, 'F1-score_mean': 0.4, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,40
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 0.9, 'Precision_std': nan, 'Recall_mean': 0.28125, 'Recall_std': nan, 'F1-score_mean': 0.4285714285714286, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.21875, 'Recall_std': nan, 'F1-score_mean': 0.358974358974359, 'F1-score_std': nan, 'Accuracy_mean': 0.915824915824916, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': nan, 'Precision_mean': 1.0, 'Precision_std': nan, 'Recall_mean': 0.25, 'Recall_std': nan, 'F1-score_mean': 0.4, 'F1-score_std': nan, 'Accuracy_mean': 0.9191919191919192, 'Accuracy_std': nan, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': nan}",6,60
margin_sampling,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8923076923076922, 'Precision_std': 0.010878565864408425, 'Recall_mean': 0.4891098484848485, 'Recall_std': 0.2939582168000894, 'F1-score_mean': 0.6041162227602905, 'F1-score_std': 0.24825782874588234, 'Accuracy_mean': 0.9377104377104377, 'Accuracy_std': 0.026189140043946166, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
entropy,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.35179924242424243, 'Recall_std': 0.18816004309982937, 'F1-score_mean': 0.5060177917320775, 'F1-score_std': 0.20795081686386171, 'Accuracy_mean': 0.9292929292929294, 'Accuracy_std': 0.019046647304688063, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
least_confidence,yeast3,KNN,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 1.0, 'Precision_std': 0.0, 'Recall_mean': 0.3371212121212121, 'Recall_std': 0.12320799975220144, 'F1-score_mean': 0.4978723404255319, 'F1-score_std': 0.13841239121098375, 'Accuracy_mean': 0.9276094276094276, 'Accuracy_std': 0.011904154565430078, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9222222222222223, 'Precision_std': 0.031426968052735454, 'Recall_mean': 0.5383522727272727, 'Recall_std': 0.010044130414581612, 'F1-score_mean': 0.679622641509434, 'F1-score_std': 0.0005336654952350358, 'Accuracy_mean': 0.9444444444444444, 'Accuracy_std': 0.0023808309130859684, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,30
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7445054945054945, 'Precision_std': 0.1437524774939684, 'Recall_mean': 0.30823863636363635, 'Recall_std': 0.05022065207290822, 'F1-score_mean': 0.43593380614657207, 'F1-score_std': 0.0748897962107738, 'Accuracy_mean': 0.9124579124579124, 'Accuracy_std': 0.014284985478516086, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,30
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7916666666666666, 'Precision_std': 0.1767766952966369, 'Recall_mean': 0.3958333333333333, 'Recall_std': 0.3830161731427132, 'F1-score_mean': 0.4912280701754385, 'F1-score_std': 0.396972228034553, 'Accuracy_mean': 0.9276094276094276, 'Accuracy_std': 0.04047412552246233, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,30
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9222222222222223, 'Precision_std': 0.031426968052735454, 'Recall_mean': 0.5383522727272727, 'Recall_std': 0.010044130414581612, 'F1-score_mean': 0.679622641509434, 'F1-score_std': 0.0005336654952350358, 'Accuracy_mean': 0.9444444444444444, 'Accuracy_std': 0.0023808309130859684, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,40
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7445054945054945, 'Precision_std': 0.1437524774939684, 'Recall_mean': 0.30823863636363635, 'Recall_std': 0.05022065207290822, 'F1-score_mean': 0.43593380614657207, 'F1-score_std': 0.0748897962107738, 'Accuracy_mean': 0.9124579124579124, 'Accuracy_std': 0.014284985478516086, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,40
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7916666666666666, 'Precision_std': 0.1767766952966369, 'Recall_mean': 0.3958333333333333, 'Recall_std': 0.3830161731427132, 'F1-score_mean': 0.4912280701754385, 'F1-score_std': 0.396972228034553, 'Accuracy_mean': 0.9276094276094276, 'Accuracy_std': 0.04047412552246233, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,40
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.9222222222222223, 'Precision_std': 0.031426968052735454, 'Recall_mean': 0.5383522727272727, 'Recall_std': 0.010044130414581612, 'F1-score_mean': 0.679622641509434, 'F1-score_std': 0.0005336654952350358, 'Accuracy_mean': 0.9444444444444444, 'Accuracy_std': 0.0023808309130859684, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,60
entropy,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7445054945054945, 'Precision_std': 0.1437524774939684, 'Recall_mean': 0.30823863636363635, 'Recall_std': 0.05022065207290822, 'F1-score_mean': 0.43593380614657207, 'F1-score_std': 0.0748897962107738, 'Accuracy_mean': 0.9124579124579124, 'Accuracy_std': 0.014284985478516086, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,60
least_confidence,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.7916666666666666, 'Precision_std': 0.1767766952966369, 'Recall_mean': 0.3958333333333333, 'Recall_std': 0.3830161731427132, 'F1-score_mean': 0.4912280701754385, 'F1-score_std': 0.396972228034553, 'Accuracy_mean': 0.9276094276094276, 'Accuracy_std': 0.04047412552246233, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,60
margin_sampling,yeast3,decision_tree,"{'Class_mean': 1.0, 'Class_std': 0.0, 'Precision_mean': 0.8604288499025342, 'Precision_std': 0.10931189207223807, 'Recall_mean': 0.641729797979798, 'Recall_std': 0.17919592757622047, 'F1-score_mean': 0.7159925591283551, 'F1-score_std': 0.06299567542499822, 'Accuracy_mean': 0.9461279461279463, 'Accuracy_std': 0.003367003367003421, 'Labelled Samples_mean': 188.0, 'Labelled Samples_std': 0.0}",6,70
